gene	p-value Repl. 1	p-value Repl. 2	Fisher Statistic	p-value combined	significant
C1QTNF5	1.0	1.0	-0.0	1.0	False
C1QTNF6	1.0	1.0	-0.0	1.0	False
C1QTNF7	1.0	1.0	-0.0	1.0	False
C1QTNF8	1.0	1.0	-0.0	1.0	False
C1QTNF9	1.0	1.0	-0.0	1.0	False
C1QTNF9B	1.0	1.0	-0.0	1.0	False
C1QTNF9B-AS1	1.0	1.0	-0.0	1.0	False
C1R	1.0	1.0	-0.0	1.0	False
C1RL	1.0	1.0	-0.0	1.0	False
C1S	1.0	1.0	-0.0	1.0	False
C1orf100	1.0	1.0	-0.0	1.0	False
C1orf101	1.0	1.0	-0.0	1.0	False
C1orf105	1.0	1.0	-0.0	1.0	False
C1orf106	1.0	1.0	-0.0	1.0	False
C1orf109	1.0	1.0	-0.0	1.0	False
C1orf110	1.0	1.0	-0.0	1.0	False
C1orf111	1.0	1.0	-0.0	1.0	False
C1orf112	1.0	1.0	-0.0	1.0	False
C1orf115	1.0	1.0	-0.0	1.0	False
C1orf116	1.0	1.0	-0.0	1.0	False
C1orf122	1.0	1.0	-0.0	1.0	False
C1orf127	1.0	1.0	-0.0	1.0	False
C1orf131	1.0	1.0	-0.0	1.0	False
C1orf141	1.0	1.0	-0.0	1.0	False
C1orf146	1.0	1.0	-0.0	1.0	False
C1orf158	1.0	1.0	-0.0	1.0	False
C1orf159	1.0	1.0	-0.0	1.0	False
C1orf162	1.0	1.0	-0.0	1.0	False
C1orf168	1.0	1.0	-0.0	1.0	False
C1orf172	1.0	1.0	-0.0	1.0	False
C1orf173	1.0	1.0	-0.0	1.0	False
C1orf177	1.0	1.0	-0.0	1.0	False
C1orf185	1.0	1.0	-0.0	1.0	False
C1orf186	1.0	1.0	-0.0	1.0	False
C1orf189	1.0	1.0	-0.0	1.0	False
C1orf192	1.0	1.0	-0.0	1.0	False
C1orf194	1.0	1.0	-0.0	1.0	False
C1orf198	1.0	1.0	-0.0	1.0	False
C1orf204	1.0	1.0	-0.0	1.0	False
C1orf21	1.0	1.0	-0.0	1.0	False
C1orf210	1.0	1.0	-0.0	1.0	False
C1orf216	1.0	1.0	-0.0	1.0	False
C1orf226	1.0	1.0	-0.0	1.0	False
C1orf227	1.0	1.0	-0.0	1.0	False
C1orf228	1.0	1.0	-0.0	1.0	False
C1orf229	1.0	1.0	-0.0	1.0	False
C1orf233	1.0	1.0	-0.0	1.0	False
C1orf234	1.0	1.0	-0.0	1.0	False
C1orf27	1.0	1.0	-0.0	1.0	False
C1orf35	1.0	1.0	-0.0	1.0	False
C1orf43	1.0	1.0	-0.0	1.0	False
C1orf50	1.0	1.0	-0.0	1.0	False
C1orf51	1.0	1.0	-0.0	1.0	False
C1orf52	1.0	1.0	-0.0	1.0	False
C1orf53	1.0	1.0	-0.0	1.0	False
C1orf54	1.0	1.0	-0.0	1.0	False
C1orf56	1.0	1.0	-0.0	1.0	False
C1orf61	1.0	1.0	-0.0	1.0	False
C1orf63	1.0	1.0	-0.0	1.0	False
C1orf64	1.0	1.0	-0.0	1.0	False
C1orf65	1.0	1.0	-0.0	1.0	False
C1orf68	1.0	1.0	-0.0	1.0	False
C1orf85	1.0	1.0	-0.0	1.0	False
C1orf87	1.0	1.0	-0.0	1.0	False
C1orf94	1.0	1.0	-0.0	1.0	False
C1orf95	1.0	1.0	-0.0	1.0	False
C2	1.0	1.0	-0.0	1.0	False
C20orf111	1.0	1.0	-0.0	1.0	False
C20orf112	1.0	1.0	-0.0	1.0	False
C20orf141	1.0	1.0	-0.0	1.0	False
C20orf166	1.0	1.0	-0.0	1.0	False
C20orf173	1.0	1.0	-0.0	1.0	False
C20orf194	1.0	1.0	-0.0	1.0	False
C20orf195	1.0	1.0	-0.0	1.0	False
C20orf196	1.0	1.0	-0.0	1.0	False
C20orf197	1.0	1.0	-0.0	1.0	False
C20orf201	1.0	1.0	-0.0	1.0	False
C20orf24	1.0	1.0	-0.0	1.0	False
C20orf26	1.0	1.0	-0.0	1.0	False
C20orf27	1.0	1.0	-0.0	1.0	False
C20orf78	1.0	1.0	-0.0	1.0	False
C20orf85	1.0	1.0	-0.0	1.0	False
C20orf96	1.0	1.0	-0.0	1.0	False
C21orf2	1.0	1.0	-0.0	1.0	False
C21orf58	1.0	1.0	-0.0	1.0	False
C21orf59	1.0	1.0	-0.0	1.0	False
C21orf62	1.0	1.0	-0.0	1.0	False
C21orf91	1.0	1.0	-0.0	1.0	False
C22orf15	1.0	1.0	-0.0	1.0	False
C22orf23	1.0	1.0	-0.0	1.0	False
C22orf24	1.0	1.0	-0.0	1.0	False
C22orf26	1.0	1.0	-0.0	1.0	False
C22orf28	1.0	1.0	-0.0	1.0	False
C22orf29	1.0	1.0	-0.0	1.0	False
C22orf31	1.0	1.0	-0.0	1.0	False
C22orf39	1.0	1.0	-0.0	1.0	False
C22orf42	1.0	1.0	-0.0	1.0	False
C22orf43	1.0	1.0	-0.0	1.0	False
C2CD2	1.0	1.0	-0.0	1.0	False
C2CD2L	1.0	1.0	-0.0	1.0	False
C2CD3	1.0	1.0	-0.0	1.0	False
C2CD4A	1.0	1.0	-0.0	1.0	False
C2CD4B	1.0	1.0	-0.0	1.0	False
C2CD4C	1.0	1.0	-0.0	1.0	False
C2CD4D	1.0	1.0	-0.0	1.0	False
C2CD5	1.0	1.0	-0.0	1.0	False
C2orf15	1.0	1.0	-0.0	1.0	False
C2orf16	1.0	1.0	-0.0	1.0	False
C2orf27A	1.0	1.0	-0.0	1.0	False
C2orf27B	1.0	1.0	-0.0	1.0	False
C2orf40	1.0	1.0	-0.0	1.0	False
C2orf42	1.0	1.0	-0.0	1.0	False
C2orf44	1.0	1.0	-0.0	1.0	False
C2orf47	1.0	1.0	-0.0	1.0	False
C2orf48	1.0	1.0	-0.0	1.0	False
C2orf49	1.0	1.0	-0.0	1.0	False
C2orf50	1.0	1.0	-0.0	1.0	False
C2orf53	1.0	1.0	-0.0	1.0	False
C2orf57	1.0	1.0	-0.0	1.0	False
C2orf61	1.0	1.0	-0.0	1.0	False
C2orf62	1.0	1.0	-0.0	1.0	False
C2orf66	1.0	1.0	-0.0	1.0	False
C2orf69	1.0	1.0	-0.0	1.0	False
C2orf70	1.0	1.0	-0.0	1.0	False
C2orf71	1.0	1.0	-0.0	1.0	False
C2orf72	1.0	1.0	-0.0	1.0	False
C2orf73	1.0	1.0	-0.0	1.0	False
C2orf76	1.0	1.0	-0.0	1.0	False
C2orf78	1.0	1.0	-0.0	1.0	False
C2orf80	1.0	1.0	-0.0	1.0	False
C2orf83	1.0	1.0	-0.0	1.0	False
C2orf88	1.0	1.0	-0.0	1.0	False
C2orf91	1.0	1.0	-0.0	1.0	False
C3	1.0	1.0	-0.0	1.0	False
C3AR1	1.0	1.0	-0.0	1.0	False
C3orf14	1.0	1.0	-0.0	1.0	False
C3orf17	1.0	1.0	-0.0	1.0	False
C3orf18	1.0	1.0	-0.0	1.0	False
C3orf20	1.0	1.0	-0.0	1.0	False
C3orf22	1.0	1.0	-0.0	1.0	False
C3orf27	1.0	1.0	-0.0	1.0	False
C3orf30	1.0	1.0	-0.0	1.0	False
C3orf33	1.0	1.0	-0.0	1.0	False
C3orf35	1.0	1.0	-0.0	1.0	False
C3orf36	1.0	1.0	-0.0	1.0	False
C3orf37	1.0	1.0	-0.0	1.0	False
C3orf38	1.0	1.0	-0.0	1.0	False
C3orf43	1.0	1.0	-0.0	1.0	False
C3orf52	1.0	1.0	-0.0	1.0	False
C3orf55	1.0	1.0	-0.0	1.0	False
C3orf58	1.0	1.0	-0.0	1.0	False
C3orf62	1.0	1.0	-0.0	1.0	False
C3orf67	1.0	1.0	-0.0	1.0	False
C3orf70	1.0	1.0	-0.0	1.0	False
C3orf72	1.0	1.0	-0.0	1.0	False
C3orf79	1.0	1.0	-0.0	1.0	False
C3orf80	1.0	1.0	-0.0	1.0	False
C3orf83	1.0	1.0	-0.0	1.0	False
C3orf84	1.0	1.0	-0.0	1.0	False
C4A	1.0	1.0	-0.0	1.0	False
C4B	1.0	1.0	-0.0	1.0	False
C4BPA	1.0	1.0	-0.0	1.0	False
C4orf17	1.0	1.0	-0.0	1.0	False
C4orf19	1.0	1.0	-0.0	1.0	False
C4orf21	1.0	1.0	-0.0	1.0	False
C4orf22	1.0	1.0	-0.0	1.0	False
C4orf26	1.0	1.0	-0.0	1.0	False
C4orf27	1.0	1.0	-0.0	1.0	False
C4orf29	1.0	1.0	-0.0	1.0	False
C4orf3	1.0	1.0	-0.0	1.0	False
C4orf33	1.0	1.0	-0.0	1.0	False
C4orf36	1.0	1.0	-0.0	1.0	False
C4orf40	1.0	1.0	-0.0	1.0	False
C4orf45	1.0	1.0	-0.0	1.0	False
C4orf46	1.0	1.0	-0.0	1.0	False
C4orf47	1.0	1.0	-0.0	1.0	False
C4orf48	1.0	1.0	-0.0	1.0	False
C4orf51	1.0	1.0	-0.0	1.0	False
C4orf6	1.0	1.0	-0.0	1.0	False
C5	1.0	1.0	-0.0	1.0	False
C5AR1	1.0	1.0	-0.0	1.0	False
C5AR2	1.0	1.0	-0.0	1.0	False
C5orf15	1.0	1.0	-0.0	1.0	False
C5orf20	1.0	1.0	-0.0	1.0	False
C5orf22	1.0	1.0	-0.0	1.0	False
C5orf24	1.0	1.0	-0.0	1.0	False
C5orf28	1.0	1.0	-0.0	1.0	False
C5orf30	1.0	1.0	-0.0	1.0	False
C5orf34	1.0	1.0	-0.0	1.0	False
C5orf38	1.0	1.0	-0.0	1.0	False
C5orf42	1.0	1.0	-0.0	1.0	False
C5orf45	1.0	1.0	-0.0	1.0	False
C5orf46	1.0	1.0	-0.0	1.0	False
C5orf48	1.0	1.0	-0.0	1.0	False
C5orf51	1.0	1.0	-0.0	1.0	False
C5orf52	1.0	1.0	-0.0	1.0	False
C5orf54	1.0	1.0	-0.0	1.0	False
C5orf55	1.0	1.0	-0.0	1.0	False
C5orf58	1.0	1.0	-0.0	1.0	False
C5orf60	1.0	1.0	-0.0	1.0	False
C5orf63	1.0	1.0	-0.0	1.0	False
C5orf64	1.0	1.0	-0.0	1.0	False
C6	1.0	1.0	-0.0	1.0	False
C6orf1	1.0	1.0	-0.0	1.0	False
C6orf10	1.0	1.0	-0.0	1.0	False
C6orf106	1.0	1.0	-0.0	1.0	False
C6orf118	1.0	1.0	-0.0	1.0	False
C6orf120	1.0	1.0	-0.0	1.0	False
C6orf132	1.0	1.0	-0.0	1.0	False
C6orf136	1.0	1.0	-0.0	1.0	False
C6orf141	1.0	1.0	-0.0	1.0	False
C6orf15	1.0	1.0	-0.0	1.0	False
C6orf163	1.0	1.0	-0.0	1.0	False
C6orf165	1.0	1.0	-0.0	1.0	False
C6orf170	1.0	1.0	-0.0	1.0	False
C6orf195	1.0	1.0	-0.0	1.0	False
C6orf201	1.0	1.0	-0.0	1.0	False
C6orf203	1.0	1.0	-0.0	1.0	False
C6orf211	1.0	1.0	-0.0	1.0	False
C6orf222	1.0	1.0	-0.0	1.0	False
C6orf223	1.0	1.0	-0.0	1.0	False
C6orf226	1.0	1.0	-0.0	1.0	False
C6orf25	1.0	1.0	-0.0	1.0	False
C6orf47	1.0	1.0	-0.0	1.0	False
C6orf52	1.0	1.0	-0.0	1.0	False
C6orf57	1.0	1.0	-0.0	1.0	False
C6orf58	1.0	1.0	-0.0	1.0	False
C6orf62	1.0	1.0	-0.0	1.0	False
C6orf7	1.0	1.0	-0.0	1.0	False
C6orf70	1.0	1.0	-0.0	1.0	False
C6orf89	1.0	1.0	-0.0	1.0	False
C7	1.0	1.0	-0.0	1.0	False
C7orf10	1.0	1.0	-0.0	1.0	False
C7orf25	1.0	1.0	-0.0	1.0	False
C7orf26	1.0	1.0	-0.0	1.0	False
C7orf29	1.0	1.0	-0.0	1.0	False
C7orf31	1.0	1.0	-0.0	1.0	False
C7orf33	1.0	1.0	-0.0	1.0	False
C7orf34	1.0	1.0	-0.0	1.0	False
C7orf41	1.0	1.0	-0.0	1.0	False
C7orf43	1.0	1.0	-0.0	1.0	False
C7orf49	1.0	1.0	-0.0	1.0	False
C7orf50	1.0	1.0	-0.0	1.0	False
C7orf55	1.0	1.0	-0.0	1.0	False
C7orf55-LUC7L2	1.0	1.0	-0.0	1.0	False
C7orf57	1.0	1.0	-0.0	1.0	False
C7orf60	1.0	1.0	-0.0	1.0	False
C7orf61	1.0	1.0	-0.0	1.0	False
C7orf62	1.0	1.0	-0.0	1.0	False
C7orf63	1.0	1.0	-0.0	1.0	False
C7orf65	1.0	1.0	-0.0	1.0	False
C7orf66	1.0	1.0	-0.0	1.0	False
C7orf71	1.0	1.0	-0.0	1.0	False
C7orf72	1.0	1.0	-0.0	1.0	False
C7orf73	1.0	1.0	-0.0	1.0	False
C8A	1.0	1.0	-0.0	1.0	False
C8B	1.0	1.0	-0.0	1.0	False
C8G	1.0	1.0	-0.0	1.0	False
C8orf22	1.0	1.0	-0.0	1.0	False
C8orf31	1.0	1.0	-0.0	1.0	False
C8orf34	1.0	1.0	-0.0	1.0	False
C8orf37	1.0	1.0	-0.0	1.0	False
C8orf4	1.0	1.0	-0.0	1.0	False
C8orf42	1.0	1.0	-0.0	1.0	False
C8orf44	1.0	1.0	-0.0	1.0	False
C8orf44-SGK3	1.0	1.0	-0.0	1.0	False
C8orf46	1.0	1.0	-0.0	1.0	False
C8orf47	1.0	1.0	-0.0	1.0	False
C8orf48	1.0	1.0	-0.0	1.0	False
C8orf58	1.0	1.0	-0.0	1.0	False
C8orf59	1.0	1.0	-0.0	1.0	False
C8orf74	1.0	1.0	-0.0	1.0	False
C8orf76	1.0	1.0	-0.0	1.0	False
C8orf82	1.0	1.0	-0.0	1.0	False
C8orf86	1.0	1.0	-0.0	1.0	False
C8orf87	1.0	1.0	-0.0	1.0	False
C9orf114	1.0	1.0	-0.0	1.0	False
C9orf116	1.0	1.0	-0.0	1.0	False
C9orf117	1.0	1.0	-0.0	1.0	False
C9orf123	1.0	1.0	-0.0	1.0	False
C9orf129	1.0	1.0	-0.0	1.0	False
C9orf131	1.0	1.0	-0.0	1.0	False
C9orf135	1.0	1.0	-0.0	1.0	False
C9orf139	1.0	1.0	-0.0	1.0	False
C9orf142	1.0	1.0	-0.0	1.0	False
C9orf152	1.0	1.0	-0.0	1.0	False
C9orf153	1.0	1.0	-0.0	1.0	False
C9orf156	1.0	1.0	-0.0	1.0	False
C9orf16	1.0	1.0	-0.0	1.0	False
C9orf163	1.0	1.0	-0.0	1.0	False
C9orf169	1.0	1.0	-0.0	1.0	False
C9orf170	1.0	1.0	-0.0	1.0	False
C9orf171	1.0	1.0	-0.0	1.0	False
C9orf172	1.0	1.0	-0.0	1.0	False
C9orf173	1.0	1.0	-0.0	1.0	False
C9orf24	1.0	1.0	-0.0	1.0	False
C9orf3	1.0	1.0	-0.0	1.0	False
C9orf37	1.0	1.0	-0.0	1.0	False
C9orf40	1.0	1.0	-0.0	1.0	False
C9orf41	1.0	1.0	-0.0	1.0	False
C9orf43	1.0	1.0	-0.0	1.0	False
C9orf47	1.0	1.0	-0.0	1.0	False
C9orf57	1.0	1.0	-0.0	1.0	False
C9orf62	1.0	1.0	-0.0	1.0	False
C9orf64	1.0	1.0	-0.0	1.0	False
C9orf66	1.0	1.0	-0.0	1.0	False
C9orf69	1.0	1.0	-0.0	1.0	False
C9orf72	1.0	1.0	-0.0	1.0	False
C9orf78	1.0	1.0	-0.0	1.0	False
C9orf84	1.0	1.0	-0.0	1.0	False
C9orf85	1.0	1.0	-0.0	1.0	False
C9orf89	1.0	1.0	-0.0	1.0	False
C9orf9	1.0	1.0	-0.0	1.0	False
C9orf91	1.0	1.0	-0.0	1.0	False
C9orf96	1.0	1.0	-0.0	1.0	False
CA1	1.0	1.0	-0.0	1.0	False
CA10	1.0	1.0	-0.0	1.0	False
CA11	1.0	1.0	-0.0	1.0	False
CA12	1.0	1.0	-0.0	1.0	False
CA13	1.0	1.0	-0.0	1.0	False
CA14	1.0	1.0	-0.0	1.0	False
CA2	1.0	1.0	-0.0	1.0	False
CA3	1.0	1.0	-0.0	1.0	False
CA4	1.0	1.0	-0.0	1.0	False
CA5B	1.0	1.0	-0.0	1.0	False
CA6	1.0	1.0	-0.0	1.0	False
CA7	1.0	1.0	-0.0	1.0	False
CA8	1.0	1.0	-0.0	1.0	False
CA9	1.0	1.0	-0.0	1.0	False
CAAP1	1.0	1.0	-0.0	1.0	False
CAB39	1.0	1.0	-0.0	1.0	False
CAB39L	1.0	1.0	-0.0	1.0	False
CABIN1	1.0	1.0	-0.0	1.0	False
CABLES1	1.0	1.0	-0.0	1.0	False
CABLES2	1.0	1.0	-0.0	1.0	False
CABP1	1.0	1.0	-0.0	1.0	False
CABP2	1.0	1.0	-0.0	1.0	False
CABP4	1.0	1.0	-0.0	1.0	False
CABP5	1.0	1.0	-0.0	1.0	False
CABP7	1.0	1.0	-0.0	1.0	False
CABS1	1.0	1.0	-0.0	1.0	False
CABYR	1.0	1.0	-0.0	1.0	False
CACHD1	1.0	1.0	-0.0	1.0	False
CACNA1A	1.0	1.0	-0.0	1.0	False
CACNA1B	1.0	1.0	-0.0	1.0	False
CACNA1C	1.0	1.0	-0.0	1.0	False
CACNA1D	1.0	1.0	-0.0	1.0	False
CACNA1E	1.0	1.0	-0.0	1.0	False
CACNA1F	1.0	1.0	-0.0	1.0	False
CACNA1G	1.0	1.0	-0.0	1.0	False
CACNA1I	1.0	1.0	-0.0	1.0	False
CACNA1S	1.0	1.0	-0.0	1.0	False
CACNA2D1	1.0	1.0	-0.0	1.0	False
CACNA2D2	1.0	1.0	-0.0	1.0	False
CACNA2D3	1.0	1.0	-0.0	1.0	False
CACNA2D4	1.0	1.0	-0.0	1.0	False
CACNB1	1.0	1.0	-0.0	1.0	False
CACNB2	1.0	1.0	-0.0	1.0	False
CACNB3	1.0	1.0	-0.0	1.0	False
CACNB4	1.0	1.0	-0.0	1.0	False
CACNG1	1.0	1.0	-0.0	1.0	False
CACNG2	1.0	1.0	-0.0	1.0	False
CACNG3	1.0	1.0	-0.0	1.0	False
CACNG5	1.0	1.0	-0.0	1.0	False
CACNG6	1.0	1.0	-0.0	1.0	False
CACNG7	1.0	1.0	-0.0	1.0	False
CACNG8	1.0	1.0	-0.0	1.0	False
CACUL1	1.0	1.0	-0.0	1.0	False
CACYBP	1.0	1.0	-0.0	1.0	False
CAD	1.0	1.0	-0.0	1.0	False
CADM1	1.0	1.0	-0.0	1.0	False
CADM2	1.0	1.0	-0.0	1.0	False
CADM3	1.0	1.0	-0.0	1.0	False
CADM4	1.0	1.0	-0.0	1.0	False
CADPS2	1.0	1.0	-0.0	1.0	False
CAGE1	1.0	1.0	-0.0	1.0	False
CALB1	1.0	1.0	-0.0	1.0	False
CALB2	1.0	1.0	-0.0	1.0	False
CALCA	1.0	1.0	-0.0	1.0	False
CALCB	1.0	1.0	-0.0	1.0	False
CALCOCO1	1.0	1.0	-0.0	1.0	False
CALCOCO2	1.0	1.0	-0.0	1.0	False
CALCR	1.0	1.0	-0.0	1.0	False
CALCRL	1.0	1.0	-0.0	1.0	False
CALD1	1.0	1.0	-0.0	1.0	False
CALHM1	1.0	1.0	-0.0	1.0	False
CALHM2	1.0	1.0	-0.0	1.0	False
CALHM3	1.0	1.0	-0.0	1.0	False
CALM1	1.0	1.0	-0.0	1.0	False
CALM2	1.0	1.0	-0.0	1.0	False
CALM3	1.0	1.0	-0.0	1.0	False
CALML3	1.0	1.0	-0.0	1.0	False
CALML4	1.0	1.0	-0.0	1.0	False
CALML5	1.0	1.0	-0.0	1.0	False
CALML6	1.0	1.0	-0.0	1.0	False
CALR	1.0	1.0	-0.0	1.0	False
CALR3	1.0	1.0	-0.0	1.0	False
CALY	1.0	1.0	-0.0	1.0	False
CAMK1	1.0	1.0	-0.0	1.0	False
CAMK1D	1.0	1.0	-0.0	1.0	False
CAMK1G	1.0	1.0	-0.0	1.0	False
CAMK2A	1.0	1.0	-0.0	1.0	False
CAMK2B	1.0	1.0	-0.0	1.0	False
CAMK2D	1.0	1.0	-0.0	1.0	False
CAMK2G	1.0	1.0	-0.0	1.0	False
CAMK2N1	1.0	1.0	-0.0	1.0	False
CAMK2N2	1.0	1.0	-0.0	1.0	False
CAMKK1	1.0	1.0	-0.0	1.0	False
CAMKMT	1.0	1.0	-0.0	1.0	False
CAMKV	1.0	1.0	-0.0	1.0	False
CAMLG	1.0	1.0	-0.0	1.0	False
CAMP	1.0	1.0	-0.0	1.0	False
CAMSAP1	1.0	1.0	-0.0	1.0	False
CAMSAP2	1.0	1.0	-0.0	1.0	False
CAMSAP3	1.0	1.0	-0.0	1.0	False
CAMTA1	1.0	1.0	-0.0	1.0	False
CAMTA2	1.0	1.0	-0.0	1.0	False
CAND1	1.0	1.0	-0.0	1.0	False
CAND2	1.0	1.0	-0.0	1.0	False
CANT1	1.0	1.0	-0.0	1.0	False
CANX	1.0	1.0	-0.0	1.0	False
CAP2	1.0	1.0	-0.0	1.0	False
CAPG	1.0	1.0	-0.0	1.0	False
CAPN1	1.0	1.0	-0.0	1.0	False
CAPN10	1.0	1.0	-0.0	1.0	False
CAPN11	1.0	1.0	-0.0	1.0	False
CAPN12	1.0	1.0	-0.0	1.0	False
CAPN13	1.0	1.0	-0.0	1.0	False
CAPN14	1.0	1.0	-0.0	1.0	False
CAPN2	1.0	1.0	-0.0	1.0	False
CAPN3	1.0	1.0	-0.0	1.0	False
CAPN5	1.0	1.0	-0.0	1.0	False
CAPN6	1.0	1.0	-0.0	1.0	False
CAPN7	1.0	1.0	-0.0	1.0	False
CAPN8	1.0	1.0	-0.0	1.0	False
CAPN9	1.0	1.0	-0.0	1.0	False
CAPNS1	1.0	1.0	-0.0	1.0	False
CAPNS2	1.0	1.0	-0.0	1.0	False
CAPRIN1	1.0	1.0	-0.0	1.0	False
CAPRIN2	1.0	1.0	-0.0	1.0	False
CAPS	1.0	1.0	-0.0	1.0	False
CAPS2	1.0	1.0	-0.0	1.0	False
CAPSL	1.0	1.0	-0.0	1.0	False
CAPZA1	1.0	1.0	-0.0	1.0	False
CAPZA2	1.0	1.0	-0.0	1.0	False
CAPZA3	1.0	1.0	-0.0	1.0	False
CAPZB	1.0	1.0	-0.0	1.0	False
CARD11	1.0	1.0	-0.0	1.0	False
CARD14	1.0	1.0	-0.0	1.0	False
CARD16	1.0	1.0	-0.0	1.0	False
CARD17	1.0	1.0	-0.0	1.0	False
CARD18	1.0	1.0	-0.0	1.0	False
CARD6	1.0	1.0	-0.0	1.0	False
CARD8	1.0	1.0	-0.0	1.0	False
CARD9	1.0	1.0	-0.0	1.0	False
CARF	1.0	1.0	-0.0	1.0	False
CARHSP1	1.0	1.0	-0.0	1.0	False
CARKD	1.0	1.0	-0.0	1.0	False
CARM1	1.0	1.0	-0.0	1.0	False
CARNS1	1.0	1.0	-0.0	1.0	False
CARS2	1.0	1.0	-0.0	1.0	False
CASC1	1.0	1.0	-0.0	1.0	False
CASC10	1.0	1.0	-0.0	1.0	False
CASC3	1.0	1.0	-0.0	1.0	False
CASC4	1.0	1.0	-0.0	1.0	False
CASC5	1.0	1.0	-0.0	1.0	False
CASK	1.0	1.0	-0.0	1.0	False
CASKIN1	1.0	1.0	-0.0	1.0	False
CASKIN2	1.0	1.0	-0.0	1.0	False
CASP1	1.0	1.0	-0.0	1.0	False
CASP10	1.0	1.0	-0.0	1.0	False
CASP12	1.0	1.0	-0.0	1.0	False
CASP14	1.0	1.0	-0.0	1.0	False
CASP2	1.0	1.0	-0.0	1.0	False
CASP3	1.0	1.0	-0.0	1.0	False
CASP4	1.0	1.0	-0.0	1.0	False
CASP5	1.0	1.0	-0.0	1.0	False
CASP6	1.0	1.0	-0.0	1.0	False
CASP8	1.0	1.0	-0.0	1.0	False
CASP8AP2	1.0	1.0	-0.0	1.0	False
CASP9	1.0	1.0	-0.0	1.0	False
CASQ1	1.0	1.0	-0.0	1.0	False
CASQ2	1.0	1.0	-0.0	1.0	False
CASR	1.0	1.0	-0.0	1.0	False
CASS4	1.0	1.0	-0.0	1.0	False
CAST	1.0	1.0	-0.0	1.0	False
CAT	1.0	1.0	-0.0	1.0	False
CATSPER1	1.0	1.0	-0.0	1.0	False
CATSPER2	1.0	1.0	-0.0	1.0	False
CATSPER3	1.0	1.0	-0.0	1.0	False
CATSPER4	1.0	1.0	-0.0	1.0	False
CATSPERB	1.0	1.0	-0.0	1.0	False
CATSPERD	1.0	1.0	-0.0	1.0	False
CATSPERG	1.0	1.0	-0.0	1.0	False
CAV1	1.0	1.0	-0.0	1.0	False
CAV2	1.0	1.0	-0.0	1.0	False
CAV3	1.0	1.0	-0.0	1.0	False
CBFA2T2	1.0	1.0	-0.0	1.0	False
CBFA2T3	1.0	1.0	-0.0	1.0	False
CBFB	1.0	1.0	-0.0	1.0	False
CBL	1.0	1.0	-0.0	1.0	False
CBLB	1.0	1.0	-0.0	1.0	False
CBLC	1.0	1.0	-0.0	1.0	False
CBLL1	1.0	1.0	-0.0	1.0	False
CBLN1	1.0	1.0	-0.0	1.0	False
CBLN2	1.0	1.0	-0.0	1.0	False
CBLN3	1.0	1.0	-0.0	1.0	False
CBLN4	1.0	1.0	-0.0	1.0	False
CBR1	1.0	1.0	-0.0	1.0	False
CBR3	1.0	1.0	-0.0	1.0	False
CBR4	1.0	1.0	-0.0	1.0	False
CBS	1.0	1.0	-0.0	1.0	False
CBWD1	1.0	1.0	-0.0	1.0	False
CBWD2	1.0	1.0	-0.0	1.0	False
CBWD3	1.0	1.0	-0.0	1.0	False
CBWD5	1.0	1.0	-0.0	1.0	False
CBWD6	1.0	1.0	-0.0	1.0	False
CBX1	1.0	1.0	-0.0	1.0	False
CBX2	1.0	1.0	-0.0	1.0	False
CBX3	1.0	1.0	-0.0	1.0	False
CBX4	1.0	1.0	-0.0	1.0	False
CBX5	1.0	1.0	-0.0	1.0	False
CBX6	1.0	1.0	-0.0	1.0	False
CBX7	1.0	1.0	-0.0	1.0	False
CBX8	1.0	1.0	-0.0	1.0	False
CBY1	1.0	1.0	-0.0	1.0	False
CBY3	1.0	1.0	-0.0	1.0	False
CC2D1A	1.0	1.0	-0.0	1.0	False
CC2D1B	1.0	1.0	-0.0	1.0	False
CC2D2A	1.0	1.0	-0.0	1.0	False
CC2D2B	1.0	1.0	-0.0	1.0	False
CCAR1	1.0	1.0	-0.0	1.0	False
CCAR2	1.0	1.0	-0.0	1.0	False
CCBE1	1.0	1.0	-0.0	1.0	False
CCBL1	1.0	1.0	-0.0	1.0	False
CCBL2	1.0	1.0	-0.0	1.0	False
CCBP2	1.0	1.0	-0.0	1.0	False
CCDC101	1.0	1.0	-0.0	1.0	False
CCDC103	1.0	1.0	-0.0	1.0	False
CCDC104	1.0	1.0	-0.0	1.0	False
CCDC105	1.0	1.0	-0.0	1.0	False
CCDC106	1.0	1.0	-0.0	1.0	False
CCDC107	1.0	1.0	-0.0	1.0	False
CCDC108	1.0	1.0	-0.0	1.0	False
CCDC109B	1.0	1.0	-0.0	1.0	False
CCDC11	1.0	1.0	-0.0	1.0	False
CCDC110	1.0	1.0	-0.0	1.0	False
CCDC111	1.0	1.0	-0.0	1.0	False
CCDC112	1.0	1.0	-0.0	1.0	False
CCDC113	1.0	1.0	-0.0	1.0	False
CCDC114	1.0	1.0	-0.0	1.0	False
CCDC115	1.0	1.0	-0.0	1.0	False
CCDC116	1.0	1.0	-0.0	1.0	False
CCDC117	1.0	1.0	-0.0	1.0	False
CCDC12	1.0	1.0	-0.0	1.0	False
CCDC121	1.0	1.0	-0.0	1.0	False
CCDC122	1.0	1.0	-0.0	1.0	False
CCDC124	1.0	1.0	-0.0	1.0	False
CCDC125	1.0	1.0	-0.0	1.0	False
CCDC126	1.0	1.0	-0.0	1.0	False
